listing_id,platform,city,state,brand,model,variant,manufacturing_year,kilometers_driven,engine_capacity_cc,mileage_kmpl,transmission,fuel_type,number_of_owners,seller_type,warranty_status,insurance_validity,scraped_date,raw_price
PW_DUP_20245,OLX,Mumbai,Maharashtra,Bajaj,Pulsar 125,Neon,2018,57323,125.0,52.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Third-Party,2026-08-15,"23,100"
PW_IND_10629,OLX,Mumbai,Maharashtra,KTM,RC 200,GP Edition,2017,113389,199.0,32.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,2026-02-17,40100
PW_IND_11354,OLX,Mumbai,Maharashtra,Bajaj,Pulsar 150,Twin Disc,2019,78466,149.0,48.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Expired,2026-03-08,"26,400"
PW_IND_10759,OLX,Pune,Maharashtra,TVS,Apache RTR 200,4V Dual ABS,2020,38098,198.0,39.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Comprehensive,2026-02-06,"39,900"
PW_IND_14104,BikeDekho,Chennai,Tamil Nadu,Hero,Xpulse 200,4V Rally,2021,58188,200.0,40.0,Manual,Petrol,1st Owner,Certified Dealer,No Warranty,Third-Party,2026-04-24,100700
PW_IND_16134,BikeWale,Jaipur,Rajasthan,Honda,CB Shine,SP,2019,58824,125.0,58.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-03-28,"₹ 35,800.00"
PW_DUP_20001,OLX,Kolkata,West Bengal,Yamaha,Aerox 155,Version S,2022,22350,155.0,42.0,Automatic,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-08-15,80300
PW_IND_13881,Quikr,Jaipur,Rajasthan,Hero,Xpulse 200,4V Rally,2015,72198,200.0,40.0,Manual,Petrol,4th Owner,Individual,No Warranty,Comprehensive,2026-08-01,"₹ 21,200"
PW_IND_14938,BikeDekho,Jaipur,Rajasthan,Suzuki,Gixxer SF 150,Standard ABS,2018,64399,155.0,45.0,Manual,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Comprehensive,2026-04-27,61900
PW_IND_14978,BikeDekho,Chennai,Tamil Nadu,TVS,Apache RTR 200,4V Dual ABS,2022,30311,198.0,39.0,Manual,Petrol,2nd Owner,Dealer,6 Months Warranty,Third-Party,2026-07-05,"₹ 82,800.00"
PW_IND_12502,OLX,Jaipur,Rajasthan,Honda,Activa 6G,DLX,2021,51469,110.0,55.0,Automatic,Petrol,2nd Owner,Individual,No Warranty,Expired,2026-04-05,"₹ 35,500"
PW_IND_18046,Droom,Mumbai,Maharashtra,Bajaj,Pulsar 150,Twin Disc,2022,25833,149.0,48.0,Manual,Petrol,3rd Owner,Certified Dealer,6 Months Warranty,Comprehensive,2026-05-09,83100
PW_IND_13947,Quikr,Chennai,Tamil Nadu,KTM,RC 390,Factory Racing,2019,78512,373.0,27.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-08-23,"116,500"
PW_IND_18374,Bikes24,Hyderabad,Telangana,Suzuki,Gixxer SF 150,Standard ABS,2014,71885,155.0,45.0,Manual,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Comprehensive,2026-03-28,45600
PW_IND_13357,Quikr,Jaipur,Rajasthan,TVS,Sport,ES,2021,37945,110.0,70.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-03-19,"₹ 34,700"
PW_IND_15764,BikeDekho,Jaipur,Rajasthan,KTM,RC 390,Factory Racing,2020,39016,373.0,27.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Comprehensive,2026-07-08,"₹146,600"
PW_IND_10362,OLX,Jaipur,Rajasthan,Bajaj,Pulsar NS200,Dual Channel ABS,2018,73583,199.0,40.0,Manual,Petrol,1st Owner,Individual,No Warranty,,2026-06-28,40500
PW_IND_12724,OLX,Kolkata,West Bengal,Yamaha,FZ-S FI,V4 Deluxe,2020,54343,149.0,45.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-05-10,"₹ 52,200.00"
PW_IND_16081,BikeWale,Jaipur,Rajasthan,Hero,Splendor Plus,Self Start i3S,2017,99435,97.0,65.0,Manual,Petrol,1st Owner,Individual,No Warranty,Expired,2026-06-18,"₹ 16,100.00"
PW_IND_18392,Bikes24,Delhi-NCR,Delhi,TVS,NTORQ 125,Race XP,2020,47193,125.0,47.0,Automatic,Petrol,1st Owner,Certified Dealer,No Warranty,Third-Party,2026-03-26,"56,300"
PW_IND_18958,Bikes24,Mumbai,Maharashtra,Suzuki,Access 125,Ride Connect,2021,47958,,52.0,Automatic,Petrol,1st Owner,Dealer,1 Year Certified Warranty,Comprehensive,2026-07-18,"₹ 52,900"
PW_IND_15483,BikeDekho,Ahmedabad,Gujarat,Suzuki,Burgman Street,EX,2021,27729,124.0,50.0,Automatic,Petrol,2nd Owner,Individual,6 Months Warranty,Comprehensive,2026-06-12,"₹50,000"
PW_IND_19100,CarTrade,Jaipur,Rajasthan,TVS,Jupiter,ZX SmartXonnect,2019,62683,110.0,56.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-06-28,"₹ 31,900"
PW_IND_11567,OLX,Ahmedabad,Gujarat,Royal Enfield,Bullet 350,Standard ES,2019,83940,346.0,38.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-03-18,"₹ 48,100"
PW_IND_14528,BikeDekho,Ahmedabad,Gujarat,Suzuki,Access 125,Ride Connect,2016,90627,124.0,52.0,Automatic,Petrol,2nd Owner,Certified Dealer,No Warranty,Comprehensive,2026-08-02,24100
PW_IND_17799,Droom,Hyderabad,Telangana,Honda,Hornet 2.0,ABS,2018,76478,184.0,42.0,Manual,Petrol,2nd Owner,Dealer,1 Year Certified Warranty,Comprehensive,2026-01-25,"₹36,500"
PW_IND_11442,OLX,Kolkata,West Bengal,Bajaj,Pulsar 150,Twin Disc,2018,73573,149.0,48.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,2026-04-24,"₹25,300"
PW_IND_19387,CarTrade,Kolkata,West Bengal,TVS,Raider 125,Split Seat,2018,51855,125.0,57.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,2026-05-22,"₹ 28,300.00"
PW_IND_13734,Quikr,Lucknow,Uttar Pradesh,Yamaha,MT-15,V2 MotoGP,2018,80484,155.0,44.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-04-04,"₹ 41,800.00"
PW_IND_15625,BikeDekho,Pune,Maharashtra,KTM,Duke 390,Gen-3 Dark Galvano,2018,73717,373.0,28.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,2026-05-16,"₹ 94,600"
PW_IND_16530,BikeWale,Jaipur,Rajasthan,KTM,RC 200,GP Edition,2022,38712,199.0,32.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Expired,2026-04-07,160400
PW_IND_16046,BikeWale,Ahmedabad,Gujarat,KTM,RC 390,Factory Racing,2022,41475,373.0,27.0,Manual,Petrol,2nd Owner,Individual,6 Months Warranty,Comprehensive,2026-07-18,"156,800"
PW_IND_18456,Bikes24,Hyderabad,Telangana,TVS,Apache RTR 200,4V Dual ABS,2018,91589,198.0,39.0,Manual,Petrol,3rd Owner,Certified Dealer,6 Months Warranty,Comprehensive,2026-05-25,"₹ 51,300.00"
PW_IND_12438,OLX,Lucknow,Uttar Pradesh,Royal Enfield,Meteor 350,Supernova,2022,32876,349.0,36.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,2026-04-16,"101,600"
PW_IND_11801,OLX,Delhi-NCR,Delhi,Honda,CB Shine,SP,2017,100323,125.0,58.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-02-21,"19,400"
PW_IND_13406,Quikr,Bengaluru,Karnataka,Bajaj,Platina 100,ES Drum,2021,54501,102.0,72.0,Manual,Petrol,4th Owner,Dealer,No Warranty,Expired,2026-05-03,"23,000"
PW_IND_10494,OLX,Pune,Maharashtra,Yamaha,R15 V4,M Edition,2014,107676,155.0,40.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,2026-07-04,"24,100"
PW_IND_11294,OLX,Pune,Maharashtra,Suzuki,Burgman Street,EX,2020,44928,124.0,50.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Expired,2026-05-18,48600
PW_IND_19316,CarTrade,Mumbai,Maharashtra,Royal Enfield,Bullet 350,Standard ES,2022,40588,346.0,38.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-04-13,"₹103,800"
PW_IND_18226,Bikes24,Mumbai,Maharashtra,Royal Enfield,Hunter 350,Metro Rebel,2017,64827,349.0,,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,2026-04-17,"₹ 82,400"
PW_IND_12734,OLX,Kolkata,West Bengal,Bajaj,Pulsar 125,Neon,2020,39478,125.0,52.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-05-18,"₹ 43,300.00"
PW_IND_18710,Bikes24,Mumbai,Maharashtra,Royal Enfield,Bullet 350,Standard ES,2018,100887,346.0,38.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Third-Party,2026-02-07,"₹ 89,900"
PW_IND_13277,Quikr,Ahmedabad,Gujarat,Honda,Hornet 2.0,ABS,2019,55733,184.0,42.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,2026-05-20,52900
PW_IND_14283,BikeDekho,Kolkata,West Bengal,Bajaj,Dominar 400,Touring Edition,2015,60448,373.0,30.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Third-Party,2026-02-02,"47,900"
PW_IND_11653,OLX,Ahmedabad,Gujarat,Royal Enfield,Classic 350,Dual Channel ABS,2023,23846,349.0,35.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Expired,2026-05-24,"₹ 129,200"
PW_IND_11543,OLX,Pune,Maharashtra,TVS,Apache RTR 160,4V Special Edition,2019,92481,160.0,45.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Third-Party,2026-08-14,"₹ 33,100"
PW_IND_12516,OLX,Chennai,Tamil Nadu,TVS,Apache RTR 200,4V Dual ABS,2019,48225,198.0,39.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-06-13,"₹ 58,500"
PW_IND_13637,Quikr,Bengaluru,Karnataka,Honda,Hornet 2.0,ABS,2014,78457,184.0,42.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-04-07,"₹ 31,000.00"
PW_IND_19741,CarTrade,Pune,Maharashtra,Suzuki,Gixxer SF 150,Standard ABS,2019,44761,155.0,45.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,2026-06-27,"₹ 62,000"
PW_IND_11537,OLX,Hyderabad,Telangana,Royal Enfield,Meteor 350,Supernova,2019,65244,349.0,36.0,Manual,Petrol,1st Owner,Individual,No Warranty,Expired,2026-02-06,"65,500"
PW_IND_10836,OLX,Kolkata,West Bengal,Hero,HF Deluxe,Kick Start,2019,63814,97.0,68.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-06-25,"₹ 19,900.00"
PW_IND_19704,CarTrade,Hyderabad,Telangana,Hero,Xpulse 200,4V Rally,2020,51319,200.0,40.0,Manual,Petrol,1st Owner,Individual,No Warranty,Expired,2026-08-12,"₹ 68,500"
PW_IND_15777,BikeDekho,Delhi-NCR,Delhi,Bajaj,Avenger Cruise 220,Standard,2019,66905,220.0,38.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Expired,2026-07-01,"₹25,900"
PW_IND_13312,Quikr,Delhi-NCR,Delhi,Honda,Hornet 2.0,ABS,2015,147900,184.0,42.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,2026-02-21,"₹ 17,300.00"
PW_IND_17672,Droom,Bengaluru,Karnataka,Yamaha,MT-15,V2 MotoGP,2020,52122,155.0,44.0,Manual,Petrol,2nd Owner,Dealer,6 Months Warranty,Expired,2026-08-14,"86,100"
PW_IND_19079,CarTrade,Delhi-NCR,Delhi,KTM,Duke 390,Gen-3 Dark Galvano,2017,90027,373.0,28.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Comprehensive,2026-08-25,"₹49,000"
PW_IND_18564,Bikes24,Delhi-NCR,Delhi,TVS,Jupiter,ZX SmartXonnect,2017,100876,110.0,56.0,Automatic,Petrol,2nd Owner,Certified Dealer,6 Months Warranty,Comprehensive,2026-02-08,"27,000"
PW_IND_10076,OLX,Mumbai,Maharashtra,Suzuki,Access 125,Ride Connect,2019,64409,124.0,52.0,Automatic,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-02-22,"36,700"
PW_IND_12454,OLX,Lucknow,Uttar Pradesh,Bajaj,Pulsar NS200,Dual Channel ABS,2017,66864,199.0,40.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-07-09,33000
PW_IND_19654,CarTrade,Chennai,Tamil Nadu,Hero,Glamour,Disc,2021,36876,125.0,55.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Expired,2026-04-06,"₹45,000"
PW_IND_13603,Quikr,Kolkata,West Bengal,Royal Enfield,Hunter 350,Metro Rebel,2018,51475,349.0,36.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Expired,2026-01-13,"₹ 44,800"
PW_IND_14021,BikeDekho,Hyderabad,Telangana,KTM,RC 200,GP Edition,2014,74402,199.0,32.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-03-19,"₹45,900"
PW_IND_17935,Droom,Lucknow,Uttar Pradesh,Hero,Splendor Plus,Self Start i3S,2015,119125,97.0,65.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,2026-01-27,"₹ 22,000"
PW_IND_15965,BikeWale,Jaipur,Rajasthan,Royal Enfield,Hunter 350,Metro Rebel,2017,84950,349.0,36.0,Manual,Petrol,2nd Owner,Dealer,6 Months Warranty,Comprehensive,2026-06-03,44300
PW_IND_10172,OLX,Delhi-NCR,Delhi,Yamaha,FZ-S FI,V4 Deluxe,2020,80161,149.0,45.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Third-Party,2026-06-13,"₹ 28,700.00"
PW_IND_14221,BikeDekho,Ahmedabad,Gujarat,Honda,Activa 125,Disc,2021,50785,124.0,50.0,Automatic,Petrol,3rd Owner,Certified Dealer,No Warranty,Third-Party,2026-04-14,49700
PW_IND_14975,BikeDekho,Chennai,Tamil Nadu,Suzuki,Gixxer 250,Dual ABS,2018,76115,249.0,35.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Comprehensive,2026-04-17,"41,400"
PW_IND_18117,Droom,Hyderabad,Telangana,Royal Enfield,Meteor 350,Supernova,2023,23568,349.0,36.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,2026-02-23,200000
PW_IND_17809,Droom,Chennai,Tamil Nadu,TVS,Apache RTR 200,4V Dual ABS,2015,71303,198.0,39.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,2026-03-21,"₹ 55,500.00"
PW_IND_10202,OLX,Ahmedabad,Gujarat,Hero,HF Deluxe,Kick Start,2019,58674,97.0,68.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,2026-02-21,"18,100"
PW_IND_16281,BikeWale,Mumbai,Maharashtra,Hero,HF Deluxe,Kick Start,2017,88809,97.0,68.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-06-23,"₹ 15,000"
PW_IND_16976,BikeWale,Pune,Maharashtra,Yamaha,Aerox 155,Version S,2016,89213,155.0,42.0,Automatic,Petrol,4th Owner,Individual,No Warranty,Third-Party,2026-01-13,"₹ 22,700"
PW_IND_19172,CarTrade,Pune,Maharashtra,Hero,Xpulse 200,4V Rally,2017,46726,200.0,40.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-05-27,"₹ 46,400.00"
PW_IND_12009,OLX,Hyderabad,Telangana,KTM,Duke 390,Gen-3 Dark Galvano,2014,111688,373.0,28.0,Manual,Petrol,1st Owner,Individual,No Warranty,Expired,2026-08-09,"₹51,300"
PW_IND_12020,OLX,Mumbai,Maharashtra,KTM,Duke 390,Gen-3 Dark Galvano,2021,28381,373.0,28.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-02-20,"₹ 193,400"
PW_IND_10288,OLX,Bengaluru,Karnataka,Bajaj,Pulsar 150,Twin Disc,2016,84775,149.0,48.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-01-12,"₹25,300"
PW_IND_18724,Bikes24,Jaipur,Rajasthan,Hero,Glamour,Disc,2019,76306,125.0,55.0,Manual,Petrol,2nd Owner,Dealer,1 Year Certified Warranty,Comprehensive,2026-07-27,"₹24,900"
PW_IND_14853,BikeDekho,Kolkata,West Bengal,Suzuki,Gixxer SF 150,Standard ABS,2018,66521,155.0,45.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Expired,2026-02-15,"₹ 29,700"
PW_IND_18969,Bikes24,Mumbai,Maharashtra,Hero,Splendor Plus,Self Start i3S,2017,82977,,65.0,Manual,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Third-Party,2026-06-03,"₹ 34,100"
PW_IND_15151,BikeDekho,Jaipur,Rajasthan,Hero,HF Deluxe,Kick Start,2019,58787,97.0,68.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-08-25,"₹ 20,200.00"
PW_IND_12973,OLX,Bengaluru,Karnataka,Royal Enfield,Himalayan,Pine Green,2018,52047,,32.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-06-06,"₹ 79,700.00"
PW_IND_16237,BikeWale,Pune,Maharashtra,Yamaha,MT-15,V2 MotoGP,2015,119932,155.0,44.0,Manual,Petrol,2nd Owner,Dealer,6 Months Warranty,Third-Party,2026-08-21,"₹ 27,400.00"
PW_IND_14912,BikeDekho,Chennai,Tamil Nadu,Bajaj,Dominar 400,Touring Edition,2022,41871,373.0,30.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Expired,2026-01-23,"₹192,600"
PW_IND_18114,Droom,Kolkata,West Bengal,Yamaha,Aerox 155,Version S,2021,57752,155.0,,Automatic,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,2026-03-01,"₹93,900"
PW_DUP_20126,OLX,Delhi-NCR,Delhi,Hero,Glamour,Disc,2019,53032,125.0,55.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Expired,2026-08-15,"₹32,400"
PW_IND_19074,CarTrade,Jaipur,Rajasthan,Bajaj,Pulsar NS200,Dual Channel ABS,2023,27234,199.0,40.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-03-28,"₹ 102,900.00"
PW_IND_11694,OLX,Chennai,Tamil Nadu,Royal Enfield,Hunter 350,Metro Rebel,2020,53509,349.0,36.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-06-27,"₹ 92,000"
PW_IND_18792,Bikes24,Pune,Maharashtra,Hero,Xpulse 200,4V Rally,2021,41725,200.0,40.0,Manual,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Third-Party,2026-04-04,"₹ 114,700"
PW_IND_14123,BikeDekho,Chennai,Tamil Nadu,Hero,Glamour,Disc,2022,54202,125.0,55.0,Manual,Petrol,1st Owner,Individual,6 Months Warranty,Comprehensive,2026-05-04,"₹ 46,100.00"
PW_IND_17189,Droom,Hyderabad,Telangana,Suzuki,Access 125,Ride Connect,2021,48917,124.0,52.0,Automatic,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Comprehensive,2026-04-09,61400
PW_IND_16412,BikeWale,Ahmedabad,Gujarat,Bajaj,Pulsar 150,Twin Disc,2020,46783,149.0,48.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,2026-03-01,"56,400"
PW_IND_11002,OLX,Hyderabad,Telangana,Hero,Splendor Plus,Self Start i3S,2021,30196,97.0,65.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-02-01,"₹ 41,200"
PW_IND_16217,BikeWale,Ahmedabad,Gujarat,KTM,RC 390,Factory Racing,2024,11127,373.0,27.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Comprehensive,2026-02-14,"₹225,000"
PW_IND_19592,CarTrade,Kolkata,West Bengal,Honda,Hornet 2.0,ABS,2018,60803,184.0,42.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-07-15,"₹ 40,200"
PW_IND_15054,BikeDekho,Hyderabad,Telangana,Bajaj,Pulsar NS200,Dual Channel ABS,2014,93909,199.0,40.0,Manual,Petrol,2nd Owner,Dealer,6 Months Warranty,Comprehensive,2026-03-17,"26,300"
PW_IND_15629,BikeDekho,Lucknow,Uttar Pradesh,Yamaha,R15 V4,M Edition,2012,130766,155.0,40.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,2026-05-20,"₹ 19,500.00"
PW_IND_10351,OLX,Kolkata,West Bengal,TVS,NTORQ 125,Race XP,2020,59186,125.0,47.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-04-12,"42,400"
PW_IND_10559,OLX,Bengaluru,Karnataka,Yamaha,FZ-S FI,V4 Deluxe,2018,79421,149.0,45.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-08-25,"₹36,000"
PW_IND_10305,OLX,Ahmedabad,Gujarat,Yamaha,R15 V4,M Edition,2019,53829,155.0,40.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-02-01,"₹ 87,700"
PW_IND_15413,BikeDekho,Chennai,Tamil Nadu,Yamaha,RayZR 125,Fi Hybrid,2017,45948,125.0,54.0,Automatic,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,2026-02-14,"₹25,100"
PW_IND_13309,Quikr,Hyderabad,Telangana,Bajaj,Pulsar 150,Twin Disc,2017,80618,,48.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-01-04,21900
PW_IND_17661,Droom,Bengaluru,Karnataka,Yamaha,FZ-S FI,V4 Deluxe,2020,32525,149.0,45.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,2026-07-08,95200
PW_IND_19339,CarTrade,Kolkata,West Bengal,KTM,RC 390,Factory Racing,2019,88684,373.0,27.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-07-16,109600
PW_IND_14922,BikeDekho,Chennai,Tamil Nadu,KTM,Duke 200,Electronic Orange,2017,106600,199.0,33.0,Manual,Petrol,4th Owner,Individual,No Warranty,Expired,2026-03-25,32100
PW_IND_14449,BikeDekho,Chennai,Tamil Nadu,Honda,Activa 6G,DLX,2020,62311,110.0,55.0,Automatic,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,2026-07-21,"38,700"
PW_IND_12212,OLX,Bengaluru,Karnataka,Suzuki,Access 125,Ride Connect,2022,31447,124.0,52.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-01-11,"₹ 58,900.00"
PW_IND_16430,BikeWale,Ahmedabad,Gujarat,Bajaj,Platina 100,ES Drum,2016,86228,102.0,72.0,Manual,Petrol,3rd Owner,Dealer,No Warranty,Comprehensive,2026-08-24,"₹ 15,000.00"
PW_IND_15573,BikeDekho,Lucknow,Uttar Pradesh,TVS,Raider 125,Split Seat,2021,27899,125.0,57.0,Manual,Petrol,1st Owner,Certified Dealer,No Warranty,Third-Party,2026-01-13,"₹ 69,400.00"
PW_IND_14871,BikeDekho,Mumbai,Maharashtra,Suzuki,Burgman Street,EX,2017,66176,124.0,50.0,Automatic,Petrol,1st Owner,Dealer,No Warranty,Third-Party,2026-02-13,26200
PW_IND_16258,BikeWale,Bengaluru,Karnataka,Hero,Xpulse 200,4V Rally,2021,54606,200.0,40.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,2026-02-25,"₹93,900"
PW_IND_16453,BikeWale,Bengaluru,Karnataka,KTM,Duke 390,Gen-3 Dark Galvano,2017,58403,373.0,28.0,Manual,Petrol,4th Owner,Individual,No Warranty,Expired,2026-02-07,"₹ 65,700.00"
PW_IND_11142,OLX,Lucknow,Uttar Pradesh,Yamaha,MT-15,V2 MotoGP,2015,96872,155.0,44.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-03-22,"27,900"
PW_IND_10079,OLX,Chennai,Tamil Nadu,Bajaj,Platina 100,ES Drum,2021,53413,102.0,72.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Comprehensive,2026-06-18,"₹ 20,800"
PW_IND_15894,BikeWale,Pune,Maharashtra,Suzuki,Gixxer SF 150,Standard ABS,2025,6446,155.0,45.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-05-16,146800
PW_IND_11126,OLX,Jaipur,Rajasthan,Yamaha,Aerox 155,Version S,2015,81258,155.0,42.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-02-21,28400
PW_IND_13449,Quikr,Bengaluru,Karnataka,Honda,Activa 6G,DLX,2017,70319,110.0,55.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-01-19,24000
PW_IND_19611,CarTrade,Jaipur,Rajasthan,Honda,Unicorn,Standard,2020,39451,160.0,50.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Expired,2026-08-02,"₹42,300"
PW_IND_14219,BikeDekho,Delhi-NCR,Delhi,Yamaha,R15 V4,M Edition,2016,86726,155.0,40.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,2026-06-17,"46,400"
PW_IND_16434,BikeWale,Kolkata,West Bengal,KTM,RC 200,GP Edition,2019,86092,199.0,32.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Expired,2026-05-20,"₹55,600"
PW_IND_15350,BikeDekho,Delhi-NCR,Delhi,Bajaj,Avenger Cruise 220,Standard,2016,75626,220.0,38.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,2026-05-13,"₹ 25,800.00"
PW_IND_19800,CarTrade,Mumbai,Maharashtra,Hero,Splendor Plus,Self Start i3S,2019,49507,97.0,65.0,Manual,Petrol,1st Owner,Individual,No Warranty,Expired,2026-08-08,"₹ 23,900.00"
PW_IND_18289,Bikes24,Kolkata,West Bengal,Yamaha,MT-15,V2 MotoGP,2018,106269,155.0,44.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Third-Party,2026-08-04,"₹ 70,000"
PW_IND_13935,Quikr,Bengaluru,Karnataka,Royal Enfield,Himalayan,Pine Green,2015,76196,411.0,32.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-01-20,53000
PW_IND_11407,OLX,Pune,Maharashtra,TVS,Jupiter,ZX SmartXonnect,2020,52165,110.0,56.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-02-21,"₹ 38,200"
PW_IND_19365,CarTrade,Mumbai,Maharashtra,TVS,Apache RTR 200,4V Dual ABS,2022,41168,198.0,39.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Comprehensive,2026-08-26,56300
PW_IND_17629,Droom,Lucknow,Uttar Pradesh,TVS,Apache RTR 200,4V Dual ABS,2019,41677,198.0,39.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,2026-02-17,74500
PW_IND_17209,Droom,Ahmedabad,Gujarat,Royal Enfield,Meteor 350,Supernova,2018,54783,349.0,36.0,Manual,Petrol,1st Owner,Certified Dealer,No Warranty,Comprehensive,2026-07-04,"₹ 109,000.00"
