listing_id,platform,city,state,brand,model,variant,manufacturing_year,vehicle_age,kilometers_driven,engine_capacity_cc,mileage_kmpl,transmission,fuel_type,number_of_owners,seller_type,warranty_status,insurance_validity,listed_price,price_per_cc,price_per_km,expected_market_price,price_difference,price_ratio,price_category
PW_IND_19255,CarTrade,Ahmedabad,Gujarat,KTM,Duke 200,Electronic Orange,2016,10,120002,199.0,33.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,35400.0,177.89,0.295,42000.0,-6600.0,0.843,Underpriced
PW_IND_13888,Quikr,Kolkata,West Bengal,Hero,Glamour,Disc,2020,6,50880,125.0,55.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,31800.0,254.4,0.625,33900.0,-2100.0,0.938,Fairly Priced
PW_IND_15843,BikeWale,Bengaluru,Karnataka,Honda,Unicorn,Standard,2021,5,44996,160.0,50.0,Manual,Petrol,1st Owner,Certified Dealer,No Warranty,Expired,82500.0,515.62,1.833,71800.0,10700.0,1.149,Overpriced
PW_IND_18304,Bikes24,Chennai,Tamil Nadu,Bajaj,Avenger Cruise 220,Standard,2013,13,99958,220.0,38.0,Manual,Petrol,2nd Owner,Certified Dealer,1 Year Certified Warranty,Third-Party,37100.0,168.64,0.371,29900.0,7200.0,1.241,Overpriced
PW_IND_16125,BikeWale,Chennai,Tamil Nadu,TVS,Jupiter,ZX SmartXonnect,2021,5,34543,110.0,56.0,Automatic,Petrol,1st Owner,Certified Dealer,No Warranty,Third-Party,56200.0,510.91,1.627,49400.0,6800.0,1.138,Overpriced
PW_IND_17340,Droom,Kolkata,West Bengal,Honda,CB Shine,SP,2019,7,70369,125.0,58.0,Manual,Petrol,3rd Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,37300.0,298.4,0.53,30700.0,6600.0,1.215,Overpriced
PW_IND_17156,Droom,Jaipur,Rajasthan,Yamaha,FZ-S FI,V4 Deluxe,2016,10,110034,149.0,45.0,Manual,Petrol,2nd Owner,Certified Dealer,1 Year Certified Warranty,Third-Party,34800.0,233.56,0.316,32000.0,2800.0,1.088,Fairly Priced
PW_IND_12207,OLX,Kolkata,West Bengal,Bajaj,Platina 100,ES Drum,2022,4,30560,102.0,72.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,42300.0,414.71,1.384,39200.0,3100.0,1.079,Fairly Priced
PW_IND_14592,BikeDekho,Chennai,Tamil Nadu,Suzuki,Gixxer SF 150,Standard ABS,2017,9,100617,155.0,45.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Expired,32200.0,207.74,0.32,41400.0,-9200.0,0.778,Underpriced
PW_IND_15493,BikeDekho,Pune,Maharashtra,Hero,Xpulse 200,4V Rally,2020,6,38349,200.0,40.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Expired,71700.0,358.5,1.87,76300.0,-4600.0,0.94,Fairly Priced
PW_IND_14043,BikeDekho,Lucknow,Uttar Pradesh,Suzuki,Burgman Street,EX,2019,7,53654,124.0,50.0,Automatic,Petrol,2nd Owner,Dealer,6 Months Warranty,Expired,38000.0,306.45,0.708,36700.0,1300.0,1.035,Fairly Priced
PW_IND_10462,OLX,Mumbai,Maharashtra,KTM,RC 390,Factory Racing,2019,7,51511,373.0,27.0,Manual,Petrol,1st Owner,Individual,No Warranty,Expired,150200.0,402.68,2.916,146600.0,3600.0,1.025,Fairly Priced
PW_IND_13754,Quikr,Kolkata,West Bengal,Bajaj,Pulsar NS200,Dual Channel ABS,2015,11,132940,199.0,40.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,21600.0,108.54,0.162,29800.0,-8200.0,0.725,Underpriced
PW_IND_17986,Droom,Pune,Maharashtra,TVS,Apache RTR 200,4V Dual ABS,2014,12,148556,198.0,39.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Expired,40700.0,205.56,0.274,34600.0,6100.0,1.176,Overpriced
PW_IND_10913,OLX,Jaipur,Rajasthan,Suzuki,Gixxer SF 150,Standard ABS,2019,7,58368,155.0,45.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,59900.0,386.45,1.026,56700.0,3200.0,1.056,Fairly Priced
PW_IND_19968,CarTrade,Mumbai,Maharashtra,Bajaj,Dominar 400,Touring Edition,2023,3,24945,373.0,30.0,Manual,Petrol,3rd Owner,Dealer,No Warranty,Comprehensive,121800.0,326.54,4.883,133400.0,-11600.0,0.913,Fairly Priced
PW_IND_15207,BikeDekho,Kolkata,West Bengal,KTM,Duke 390,Gen-3 Dark Galvano,2017,9,82665,373.0,28.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,63900.0,171.31,0.773,81700.0,-17800.0,0.782,Underpriced
PW_IND_17229,Droom,Chennai,Tamil Nadu,Honda,Hornet 2.0,ABS,2017,9,58987,184.0,42.0,Manual,Petrol,1st Owner,Dealer,1 Year Certified Warranty,Third-Party,45700.0,248.37,0.775,50800.0,-5100.0,0.9,Fairly Priced
PW_IND_16050,BikeWale,Pune,Maharashtra,Yamaha,R15 V4,M Edition,2019,7,62043,155.0,40.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,81100.0,523.23,1.307,82200.0,-1100.0,0.987,Fairly Priced
PW_IND_11108,OLX,Kolkata,West Bengal,Suzuki,Burgman Street,EX,2021,5,67222,124.0,50.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Third-Party,38600.0,311.29,0.574,46900.0,-8300.0,0.823,Underpriced
PW_IND_10261,OLX,Chennai,Tamil Nadu,Royal Enfield,Hunter 350,Metro Rebel,2019,7,81118,349.0,36.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Expired,36300.0,104.01,0.447,52400.0,-16100.0,0.693,Underpriced
PW_IND_18736,Bikes24,Delhi-NCR,Delhi,Hero,Glamour,Disc,2022,4,52198,125.0,55.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Third-Party,63800.0,510.4,1.222,53000.0,10800.0,1.204,Overpriced
PW_IND_18139,Droom,Lucknow,Uttar Pradesh,Bajaj,Pulsar 150,Twin Disc,2014,12,80479,149.0,48.0,Manual,Petrol,2nd Owner,Certified Dealer,No Warranty,Third-Party,28500.0,191.28,0.354,23300.0,5200.0,1.223,Overpriced
PW_IND_15845,BikeWale,Ahmedabad,Gujarat,Hero,Passion Pro,Drum,2020,6,57840,113.0,60.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Third-Party,29400.0,260.18,0.508,37500.0,-8100.0,0.784,Underpriced
PW_IND_15306,BikeDekho,Jaipur,Rajasthan,Hero,Splendor Plus,Self Start i3S,2021,5,52876,97.0,65.0,Manual,Petrol,3rd Owner,Dealer,No Warranty,Comprehensive,22200.0,228.87,0.42,28900.0,-6700.0,0.768,Underpriced
PW_IND_13158,Quikr,Bengaluru,Karnataka,KTM,RC 200,GP Edition,2017,9,65347,199.0,32.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,57600.0,289.45,0.881,80100.0,-22500.0,0.719,Underpriced
PW_IND_18256,Bikes24,Bengaluru,Karnataka,Hero,Glamour,Disc,2015,11,94174,125.0,55.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Third-Party,34600.0,276.8,0.367,28600.0,6000.0,1.21,Overpriced
PW_IND_16278,BikeWale,Delhi-NCR,Delhi,Bajaj,Dominar 400,Touring Edition,2020,6,42931,373.0,30.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,106300.0,284.99,2.476,102400.0,3900.0,1.038,Fairly Priced
PW_IND_19037,CarTrade,Delhi-NCR,Delhi,Honda,Hornet 2.0,ABS,2022,4,31705,184.0,42.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Expired,69000.0,375.0,2.176,68700.0,300.0,1.004,Fairly Priced
PW_IND_12418,OLX,Kolkata,West Bengal,Yamaha,MT-15,V2 MotoGP,2013,13,104480,155.0,44.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,28600.0,184.52,0.274,30400.0,-1800.0,0.941,Fairly Priced
PW_IND_15217,BikeDekho,Pune,Maharashtra,TVS,Raider 125,Split Seat,2021,5,63926,125.0,57.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,44300.0,354.4,0.693,43100.0,1200.0,1.028,Fairly Priced
PW_IND_17854,Droom,Mumbai,Maharashtra,Royal Enfield,Meteor 350,Supernova,2022,4,42221,349.0,36.0,Manual,Petrol,2nd Owner,Certified Dealer,1 Year Certified Warranty,Third-Party,153900.0,440.97,3.645,134600.0,19300.0,1.143,Overpriced
PW_IND_16296,BikeWale,Chennai,Tamil Nadu,Bajaj,Dominar 400,Touring Edition,2020,6,55264,373.0,30.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Third-Party,102100.0,273.73,1.847,111000.0,-8900.0,0.92,Fairly Priced
PW_IND_18787,Bikes24,Kolkata,West Bengal,Honda,Hornet 2.0,ABS,2022,4,41524,184.0,42.0,Manual,Petrol,2nd Owner,Dealer,6 Months Warranty,Comprehensive,75000.0,407.61,1.806,71600.0,3400.0,1.047,Fairly Priced
PW_IND_12195,OLX,Lucknow,Uttar Pradesh,KTM,Duke 390,Gen-3 Dark Galvano,2015,11,82559,373.0,28.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,55600.0,149.06,0.673,65600.0,-10000.0,0.848,Underpriced
PW_DUP_20058,Quikr,Kolkata,West Bengal,Honda,CB Shine,SP,2018,8,53296,125.0,58.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,23700.0,189.6,0.445,30200.0,-6500.0,0.785,Underpriced
PW_IND_18771,Bikes24,Bengaluru,Karnataka,Suzuki,Burgman Street,EX,2025,1,8197,124.0,50.0,Automatic,Petrol,1st Owner,Certified Dealer,No Warranty,Comprehensive,129700.0,1045.97,15.821,108500.0,21200.0,1.195,Overpriced
PW_IND_16717,BikeWale,Chennai,Tamil Nadu,Royal Enfield,Himalayan,Pine Green,2020,6,51653,411.0,32.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,112500.0,273.72,2.178,109000.0,3500.0,1.032,Fairly Priced
PW_IND_16957,BikeWale,Pune,Maharashtra,TVS,Apache RTR 160,4V Special Edition,2020,6,58761,160.0,45.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,55900.0,349.38,0.951,60400.0,-4500.0,0.925,Fairly Priced
PW_IND_16950,BikeWale,Kolkata,West Bengal,Suzuki,Gixxer 250,Dual ABS,2016,10,95880,249.0,35.0,Manual,Petrol,1st Owner,Certified Dealer,No Warranty,Third-Party,57400.0,230.52,0.599,51600.0,5800.0,1.112,Overpriced
PW_IND_12869,OLX,Kolkata,West Bengal,KTM,Duke 200,Electronic Orange,2019,7,94436,199.0,33.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,46500.0,233.67,0.492,60600.0,-14100.0,0.767,Underpriced
PW_IND_17452,Droom,Ahmedabad,Gujarat,KTM,Duke 200,Electronic Orange,2013,13,134624,199.0,33.0,Manual,Petrol,2nd Owner,Certified Dealer,6 Months Warranty,Third-Party,41200.0,207.04,0.306,34400.0,6800.0,1.198,Overpriced
PW_IND_11420,OLX,Hyderabad,Telangana,KTM,Duke 390,Gen-3 Dark Galvano,2017,9,72114,373.0,28.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,89000.0,238.61,1.234,103500.0,-14500.0,0.86,Underpriced
PW_IND_15709,BikeDekho,Mumbai,Maharashtra,Suzuki,Burgman Street,EX,2019,7,60307,124.0,50.0,Automatic,Petrol,1st Owner,Individual,6 Months Warranty,Third-Party,47700.0,384.68,0.791,45000.0,2700.0,1.06,Fairly Priced
PW_IND_10950,OLX,Lucknow,Uttar Pradesh,KTM,RC 390,Factory Racing,2022,4,28469,373.0,27.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,167600.0,449.33,5.887,170600.0,-3000.0,0.982,Fairly Priced
PW_IND_11451,OLX,Pune,Maharashtra,Bajaj,Dominar 400,Touring Edition,2016,10,80918,373.0,30.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,58200.0,156.03,0.719,66100.0,-7900.0,0.88,Underpriced
PW_IND_17705,Droom,Hyderabad,Telangana,TVS,Jupiter,ZX SmartXonnect,2017,9,47372,110.0,56.0,Automatic,Petrol,2nd Owner,Certified Dealer,1 Year Certified Warranty,Third-Party,40100.0,364.55,0.846,31600.0,8500.0,1.269,Overpriced
PW_IND_12555,OLX,Bengaluru,Karnataka,Royal Enfield,Himalayan,Pine Green,2021,5,62280,411.0,32.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,135500.0,329.68,2.176,128300.0,7200.0,1.056,Fairly Priced
PW_IND_10543,OLX,Kolkata,West Bengal,Hero,Glamour,Disc,2015,11,72694,125.0,55.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,18100.0,144.8,0.249,21100.0,-3000.0,0.858,Underpriced
PW_IND_15981,BikeWale,Mumbai,Maharashtra,KTM,RC 200,GP Edition,2020,6,71406,199.0,32.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,87100.0,437.69,1.22,101900.0,-14800.0,0.855,Underpriced
PW_IND_10554,OLX,Chennai,Tamil Nadu,Suzuki,Burgman Street,EX,2018,8,76164,124.0,50.0,Automatic,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,23600.0,190.32,0.31,31000.0,-7400.0,0.761,Underpriced
PW_IND_10848,OLX,Hyderabad,Telangana,Bajaj,Pulsar NS200,Dual Channel ABS,2019,7,37718,199.0,40.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Third-Party,40100.0,201.51,1.063,52200.0,-12100.0,0.768,Underpriced
PW_IND_17283,Droom,Lucknow,Uttar Pradesh,Bajaj,Dominar 400,Touring Edition,2022,4,46799,373.0,30.0,Manual,Petrol,3rd Owner,Certified Dealer,No Warranty,Third-Party,133400.0,357.64,2.85,108600.0,24800.0,1.228,Overpriced
PW_IND_13634,Quikr,Ahmedabad,Gujarat,Royal Enfield,Himalayan,Pine Green,2017,9,92834,411.0,32.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,55100.0,134.06,0.594,68100.0,-13000.0,0.809,Underpriced
PW_IND_18517,Bikes24,Bengaluru,Karnataka,Honda,Activa 6G,DLX,2022,4,26087,110.0,55.0,Automatic,Petrol,1st Owner,Dealer,1 Year Certified Warranty,Comprehensive,60400.0,549.09,2.315,59900.0,500.0,1.008,Fairly Priced
PW_IND_12562,OLX,Chennai,Tamil Nadu,Suzuki,Access 125,Ride Connect,2021,5,39468,124.0,52.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Third-Party,46100.0,371.77,1.168,48800.0,-2700.0,0.945,Fairly Priced
PW_IND_11500,OLX,Kolkata,West Bengal,Suzuki,Gixxer 250,Dual ABS,2012,14,102208,249.0,35.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,21100.0,84.74,0.206,30600.0,-9500.0,0.69,Underpriced
PW_IND_15367,BikeDekho,Kolkata,West Bengal,Honda,Unicorn,Standard,2019,7,60986,160.0,50.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Expired,40100.0,250.62,0.658,38500.0,1600.0,1.042,Fairly Priced
PW_DUP_20075,OLX,Bengaluru,Karnataka,Honda,Activa 125,Disc,2019,7,76600,124.0,50.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Expired,29800.0,240.32,0.389,38700.0,-8900.0,0.77,Underpriced
PW_IND_12231,OLX,Mumbai,Maharashtra,Hero,Glamour,Disc,2020,6,36660,125.0,55.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,40100.0,320.8,1.094,44500.0,-4400.0,0.901,Fairly Priced
PW_IND_18171,Droom,Ahmedabad,Gujarat,Royal Enfield,Meteor 350,Supernova,2017,9,54718,349.0,36.0,Manual,Petrol,2nd Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,85400.0,244.7,1.561,74500.0,10900.0,1.146,Overpriced
PW_IND_14906,BikeDekho,Lucknow,Uttar Pradesh,Royal Enfield,Bullet 350,Standard ES,2014,12,118344,346.0,38.0,Manual,Petrol,1st Owner,Individual,6 Months Warranty,Comprehensive,28500.0,82.37,0.241,34700.0,-6200.0,0.821,Underpriced
PW_IND_19464,CarTrade,Chennai,Tamil Nadu,KTM,RC 200,GP Edition,2018,8,88585,199.0,32.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,50200.0,252.26,0.567,74600.0,-24400.0,0.673,Underpriced
PW_IND_17612,Droom,Hyderabad,Telangana,Honda,Unicorn,Standard,2018,8,47076,160.0,50.0,Manual,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Third-Party,59000.0,368.75,1.253,49800.0,9200.0,1.185,Overpriced
PW_IND_19340,CarTrade,Lucknow,Uttar Pradesh,KTM,RC 200,GP Edition,2019,7,62240,199.0,32.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,74800.0,375.88,1.202,84800.0,-10000.0,0.882,Underpriced
PW_IND_10935,OLX,Hyderabad,Telangana,Honda,Activa 125,Disc,2018,8,48288,124.0,50.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Third-Party,28500.0,229.84,0.59,35300.0,-6800.0,0.807,Underpriced
PW_IND_17130,Droom,Bengaluru,Karnataka,TVS,Sport,ES,2019,7,76942,110.0,70.0,Manual,Petrol,2nd Owner,Certified Dealer,1 Year Certified Warranty,Third-Party,35200.0,320.0,0.457,30400.0,4800.0,1.158,Overpriced
PW_IND_15567,BikeDekho,Kolkata,West Bengal,Bajaj,Pulsar 150,Twin Disc,2019,7,65208,149.0,48.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,34700.0,232.89,0.532,44300.0,-9600.0,0.783,Underpriced
PW_IND_10679,OLX,Bengaluru,Karnataka,Bajaj,Pulsar 150,Twin Disc,2014,12,91243,149.0,48.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,22500.0,151.01,0.247,27800.0,-5300.0,0.809,Underpriced
PW_IND_10744,OLX,Pune,Maharashtra,Suzuki,Gixxer 250,Dual ABS,2021,5,33080,249.0,35.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Expired,93200.0,374.3,2.817,94700.0,-1500.0,0.984,Fairly Priced
PW_IND_11070,OLX,Chennai,Tamil Nadu,Honda,Activa 125,Disc,2019,7,91508,124.0,50.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Comprehensive,27600.0,222.58,0.302,33400.0,-5800.0,0.826,Underpriced
PW_IND_19692,CarTrade,Chennai,Tamil Nadu,Hero,Xpulse 200,4V Rally,2023,3,29431,200.0,40.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,101000.0,505.0,3.432,103700.0,-2700.0,0.974,Fairly Priced
PW_IND_10573,OLX,Ahmedabad,Gujarat,Yamaha,MT-15,V2 MotoGP,2012,14,91425,155.0,44.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,23300.0,150.32,0.255,26600.0,-3300.0,0.876,Underpriced
PW_IND_19755,CarTrade,Ahmedabad,Gujarat,KTM,Duke 200,Electronic Orange,2018,8,60289,199.0,33.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Third-Party,50200.0,252.26,0.833,57500.0,-7300.0,0.873,Underpriced
PW_IND_11046,OLX,Delhi-NCR,Delhi,Suzuki,Gixxer SF 150,Standard ABS,2017,9,103318,155.0,45.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,31800.0,205.16,0.308,37000.0,-5200.0,0.859,Underpriced
PW_IND_19687,CarTrade,Jaipur,Rajasthan,Suzuki,Gixxer 250,Dual ABS,2012,14,81820,249.0,35.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,25400.0,102.01,0.31,29400.0,-4000.0,0.864,Underpriced
PW_IND_16649,BikeWale,Delhi-NCR,Delhi,KTM,RC 390,Factory Racing,2018,8,90373,373.0,27.0,Manual,Petrol,3rd Owner,Certified Dealer,No Warranty,Comprehensive,97500.0,261.39,1.079,84200.0,13300.0,1.158,Overpriced
PW_IND_10735,OLX,Hyderabad,Telangana,Royal Enfield,Meteor 350,Supernova,2015,11,124757,349.0,36.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Comprehensive,29500.0,84.53,0.236,36700.0,-7200.0,0.804,Underpriced
PW_IND_12299,OLX,Pune,Maharashtra,Bajaj,Dominar 400,Touring Edition,2017,9,108859,373.0,30.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,58700.0,157.37,0.539,66000.0,-7300.0,0.889,Underpriced
PW_IND_11601,OLX,Hyderabad,Telangana,Royal Enfield,Bullet 350,Standard ES,2024,2,20528,346.0,38.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,126700.0,366.18,6.172,125900.0,800.0,1.006,Fairly Priced
PW_IND_10118,OLX,Jaipur,Rajasthan,Suzuki,Burgman Street,EX,2017,9,50328,124.0,50.0,Automatic,Petrol,2nd Owner,Individual,No Warranty,Third-Party,22700.0,183.06,0.451,29000.0,-6300.0,0.783,Underpriced
PW_IND_18920,Bikes24,Bengaluru,Karnataka,Honda,CB Shine,SP,2019,7,58420,125.0,58.0,Manual,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Comprehensive,53500.0,428.0,0.916,43600.0,9900.0,1.227,Overpriced
PW_IND_14676,BikeDekho,Pune,Maharashtra,Bajaj,Pulsar 150,Twin Disc,2018,8,72485,149.0,48.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,35500.0,238.26,0.49,41700.0,-6200.0,0.851,Underpriced
PW_IND_12329,OLX,Pune,Maharashtra,TVS,Apache RTR 160,4V Special Edition,2013,13,79073,160.0,45.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,19800.0,123.75,0.25,26900.0,-7100.0,0.736,Underpriced
PW_IND_17946,Droom,Lucknow,Uttar Pradesh,KTM,Duke 390,Gen-3 Dark Galvano,2014,12,105268,373.0,28.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Third-Party,81700.0,219.03,0.776,70400.0,11300.0,1.161,Overpriced
PW_IND_15201,BikeDekho,Kolkata,West Bengal,KTM,RC 390,Factory Racing,2019,7,55191,373.0,27.0,Manual,Petrol,4th Owner,Dealer,No Warranty,Comprehensive,70500.0,189.01,1.277,89200.0,-18700.0,0.79,Underpriced
PW_IND_15562,BikeDekho,Lucknow,Uttar Pradesh,KTM,RC 200,GP Edition,2021,5,58413,199.0,32.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,102600.0,515.58,1.756,106000.0,-3400.0,0.968,Fairly Priced
PW_IND_15613,BikeDekho,Pune,Maharashtra,Hero,Splendor Plus,Self Start i3S,2019,7,80503,97.0,65.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,24000.0,247.42,0.298,29000.0,-5000.0,0.828,Underpriced
PW_IND_16052,BikeWale,Kolkata,West Bengal,Royal Enfield,Classic 350,Dual Channel ABS,2022,4,45457,349.0,35.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,151700.0,434.67,3.337,125300.0,26400.0,1.211,Overpriced
PW_IND_14737,BikeDekho,Ahmedabad,Gujarat,Royal Enfield,Bullet 350,Standard ES,2017,9,102288,346.0,38.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Expired,34300.0,99.13,0.335,50800.0,-16500.0,0.675,Underpriced
PW_IND_15621,BikeDekho,Lucknow,Uttar Pradesh,Bajaj,Pulsar 125,Neon,2017,9,63935,125.0,52.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,21900.0,175.2,0.343,23900.0,-2000.0,0.916,Fairly Priced
PW_IND_14365,BikeDekho,Ahmedabad,Gujarat,Suzuki,Gixxer 250,Dual ABS,2014,12,85908,249.0,35.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,35800.0,143.78,0.417,42200.0,-6400.0,0.848,Underpriced
PW_IND_18527,Bikes24,Pune,Maharashtra,KTM,Duke 390,Gen-3 Dark Galvano,2017,9,81601,373.0,28.0,Manual,Petrol,4th Owner,Certified Dealer,No Warranty,Comprehensive,92000.0,246.65,1.127,73500.0,18500.0,1.252,Overpriced
PW_IND_19803,CarTrade,Bengaluru,Karnataka,Suzuki,Gixxer SF 150,Standard ABS,2019,7,50675,155.0,45.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,70500.0,454.84,1.391,67100.0,3400.0,1.051,Fairly Priced
PW_IND_13388,Quikr,Delhi-NCR,Delhi,Honda,Activa 125,Disc,2018,8,90251,124.0,50.0,Automatic,Petrol,2nd Owner,Individual,No Warranty,Expired,19300.0,155.65,0.214,24000.0,-4700.0,0.804,Underpriced
PW_IND_12413,OLX,Pune,Maharashtra,Royal Enfield,Classic 350,Dual Channel ABS,2015,11,74171,349.0,35.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,49400.0,141.55,0.666,58400.0,-9000.0,0.846,Underpriced
PW_IND_14810,BikeDekho,Ahmedabad,Gujarat,TVS,NTORQ 125,Race XP,2019,7,58049,125.0,47.0,Automatic,Petrol,1st Owner,Dealer,No Warranty,Expired,40100.0,320.8,0.691,41300.0,-1200.0,0.971,Fairly Priced
PW_IND_19841,CarTrade,Mumbai,Maharashtra,Royal Enfield,Classic 350,Dual Channel ABS,2021,5,45521,349.0,35.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,127300.0,364.76,2.796,124500.0,2800.0,1.022,Fairly Priced
PW_IND_12176,OLX,Mumbai,Maharashtra,Bajaj,Avenger Cruise 220,Standard,2016,10,90789,220.0,38.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,34400.0,156.36,0.379,40200.0,-5800.0,0.856,Underpriced
PW_IND_16384,BikeWale,Lucknow,Uttar Pradesh,Yamaha,Aerox 155,Version S,2016,10,67755,155.0,42.0,Automatic,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,33600.0,216.77,0.496,41300.0,-7700.0,0.814,Underpriced
PW_IND_15476,BikeDekho,Jaipur,Rajasthan,Suzuki,Gixxer 250,Dual ABS,2025,1,7719,249.0,35.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Expired,214100.0,859.84,27.733,166600.0,47500.0,1.285,Overpriced
PW_IND_10031,OLX,Hyderabad,Telangana,Suzuki,Gixxer 250,Dual ABS,2020,6,48384,249.0,35.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,79900.0,320.88,1.651,81200.0,-1300.0,0.984,Fairly Priced
PW_IND_18208,Bikes24,Pune,Maharashtra,KTM,Duke 200,Electronic Orange,2020,6,66965,199.0,33.0,Manual,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Third-Party,124400.0,625.13,1.858,100000.0,24400.0,1.244,Overpriced
PW_IND_10084,OLX,Bengaluru,Karnataka,Royal Enfield,Hunter 350,Metro Rebel,2014,12,134438,349.0,36.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,28600.0,81.95,0.213,36600.0,-8000.0,0.781,Underpriced
PW_IND_11728,OLX,Delhi-NCR,Delhi,Honda,Unicorn,Standard,2019,7,41924,160.0,50.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,43500.0,271.88,1.038,44700.0,-1200.0,0.973,Fairly Priced
PW_IND_14785,BikeDekho,Pune,Maharashtra,Royal Enfield,Classic 350,Dual Channel ABS,2022,4,30123,349.0,35.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,120700.0,345.85,4.007,124200.0,-3500.0,0.972,Fairly Priced
